ts,game_id,listing_id,event,price,prev_price,section,row,seat,sold_delta
2026-09-25T20:09:15+00:00,731,f373bf325,existing,85.0,,31,54,2,
2026-09-25T20:09:15+00:00,731,0d779f1c6,existing,85.0,,27,44,2,
2026-09-25T20:09:15+00:00,731,00625415d,existing,85.0,,29,52,27,
2026-09-25T20:09:15+00:00,731,107c8b911,existing,85.0,,31,13,34,
2026-09-25T20:09:15+00:00,731,3470ee54b,existing,85.0,,33,61,3,
2026-09-25T20:09:15+00:00,731,5066513cc,existing,85.0,,28,59,28,
2026-09-25T20:09:15+00:00,731,8e64c02fd,existing,85.0,,26,63,20,
2026-09-25T20:09:15+00:00,731,966621fc1,existing,85.0,,28,32,8,
2026-09-25T20:09:15+00:00,731,8c535a9fe,existing,85.0,,28,59,25,
2026-09-25T20:09:15+00:00,731,6f7e6af85,existing,85.0,,33,13,7,
2026-09-25T20:09:15+00:00,731,0073761d2,existing,85.0,,27,93,38,
2026-09-25T20:09:15+00:00,731,7f639e3f5,existing,85.0,,31,3,23,
2026-09-25T20:09:15+00:00,731,56701cbc0,existing,85.5,,28,24,8,
2026-09-25T20:09:15+00:00,731,437c7b83a,existing,86.0,,28,96,37,
2026-09-25T20:09:15+00:00,731,616e76ece,existing,87.0,,34,50,25,
2026-09-25T20:09:15+00:00,731,3865e6719,existing,88.0,,27,59,32,
2026-09-25T20:09:15+00:00,731,4264a97df,existing,88.0,,31,67,35,
2026-09-25T20:09:15+00:00,731,e36600142,existing,89.0,,27,29,20,
2026-09-25T20:09:15+00:00,731,e16f94080,existing,89.99,,31,26,14,
2026-09-25T20:09:15+00:00,731,6367088b6,existing,90.0,,28,60,30,
2026-09-25T20:09:15+00:00,731,d37ff9e53,existing,90.0,,28,36,17,
2026-09-25T20:09:15+00:00,731,b3788bf11,existing,90.0,,29,78,14,
2026-09-25T20:09:15+00:00,731,978011a52,existing,90.0,,26,52,16,
2026-09-25T20:09:15+00:00,731,d270f15d1,existing,90.0,,32,58,22,
2026-09-25T20:09:15+00:00,731,e461c4260,existing,90.0,,31,86,2,
2026-09-25T20:09:15+00:00,731,e46e8f329,existing,90.0,,28,29,12,
2026-09-25T20:09:15+00:00,731,27649935a,existing,90.0,,27,41,12,
2026-09-25T20:09:15+00:00,731,1c746bb39,existing,90.0,,30,31,8,
2026-09-25T20:09:15+00:00,731,1b5a57ace,existing,90.0,,31,B,12,
2026-09-25T20:09:15+00:00,731,325ba1561,existing,90.0,,28,59,27,
2026-09-25T20:09:15+00:00,731,927bde2de,existing,90.0,,27,79,10,
2026-09-25T20:09:15+00:00,731,6967c6b12,existing,90.0,,29,49,18,
2026-09-25T20:09:15+00:00,731,78585b21b,existing,90.0,,28,61,16,
2026-09-25T20:09:15+00:00,731,d5640a792,existing,90.0,,30,66,18,
2026-09-25T20:09:15+00:00,731,09702c022,existing,90.0,,28,91,34,
2026-09-25T20:09:15+00:00,731,3a6e37b99,existing,90.0,,28,17,1,
2026-09-25T20:09:15+00:00,731,5e6718d14,existing,90.0,,26,86,19,
2026-09-25T20:09:15+00:00,731,8554a1dda,existing,90.0,,32,62,14,
2026-09-25T20:09:15+00:00,731,96697964c,existing,90.0,,31,66,16,
2026-09-25T20:09:15+00:00,731,936134f54,existing,91.0,,26,51,3,
2026-09-25T20:09:15+00:00,731,a06618bd9,existing,91.0,,28,23,1,
2026-09-25T20:09:15+00:00,731,2b5c4c9de,existing,92.0,,33,22,5,
2026-09-25T20:09:15+00:00,731,ab5c2a431,existing,92.0,,33,4,24,
2026-09-25T20:09:15+00:00,731,a57f61687,existing,93.0,,33,29,17,
2026-09-25T20:09:15+00:00,731,4759bb9eb,existing,94.99,,31,80,23,
2026-09-25T20:09:15+00:00,731,cd685af2a,existing,95.0,,26,44,17,
2026-09-25T20:09:15+00:00,731,e97067962,existing,95.0,,32,67,30,
2026-09-25T20:09:15+00:00,731,006e50a18,existing,95.0,,27,65,10,
2026-09-25T20:09:15+00:00,731,035fdf0ab,existing,95.0,,33,40,13,
2026-09-25T20:09:15+00:00,731,6c5e5f0fb,existing,97.0,,31,15,14,
2026-09-25T20:09:15+00:00,731,08599d7a5,existing,99.98,,28,11,8,
2026-09-25T20:09:15+00:00,731,037dd1121,existing,99.99,,30,85,20,
2026-09-25T20:09:15+00:00,731,4d5873db9,existing,99.99,,25,69,9,
2026-09-25T20:09:15+00:00,731,2d63a6c6c,existing,99.99,,26,15,29,
2026-09-25T20:09:15+00:00,731,2d5a1c747,existing,100.0,,33,3,7,
2026-09-25T20:09:15+00:00,731,1961b8999,existing,100.0,,28,90,30,
2026-09-25T20:09:15+00:00,731,cd6e41eed,existing,100.0,,33,65,9,
2026-09-25T20:09:15+00:00,731,bf6c04806,existing,100.0,,25,B,6,
2026-09-25T20:09:15+00:00,731,187102ca6,existing,100.0,,33,5,16,
2026-09-25T20:09:15+00:00,731,2f7002d84,existing,100.0,,27,77,25,
2026-09-25T20:09:15+00:00,731,965716063,existing,100.0,,27,78,29,
2026-09-25T20:09:15+00:00,731,fc7229d42,existing,100.0,,28,54,11,
2026-09-25T20:09:15+00:00,731,8c649c435,existing,100.0,,29,54,22,
2026-09-25T20:09:15+00:00,731,3058c29c8,existing,100.0,,31,56,5,
2026-09-25T20:09:15+00:00,731,9f58a7e7f,existing,100.0,,34,59,13,
2026-09-25T20:09:15+00:00,731,21528573d,existing,100.0,,27,39,3,
2026-09-25T20:09:15+00:00,731,d772104d1,existing,100.0,,33,46,9,
2026-09-25T20:09:15+00:00,731,a5739314a,existing,100.0,,28,17,13,
2026-09-25T20:09:15+00:00,731,0059dd2d9,existing,100.0,,26,29,6,
2026-09-25T20:09:15+00:00,731,3d5cdd0d9,existing,100.0,,34,83,10,
2026-09-25T20:09:15+00:00,731,0b565f8a6,existing,100.0,,26,96,5,
2026-09-25T20:09:15+00:00,731,4c5a1d750,existing,100.0,,33,3,8,
2026-09-25T20:09:15+00:00,731,e661f5625,existing,100.0,,26,74,20,
2026-09-25T20:09:15+00:00,731,58659c6fa,existing,100.0,,31,52,13,
2026-09-25T20:09:15+00:00,731,1f607fd47,existing,100.0,,26,30,10,
2026-09-25T20:09:15+00:00,731,7d65069c4,existing,100.0,,27,53,8,
2026-09-25T20:09:15+00:00,731,8d5bb5ee9,existing,100.0,,30,63,33,
2026-09-25T20:09:15+00:00,731,8c5c4b9ae,existing,100.0,,32,67,11,
2026-09-25T20:09:15+00:00,731,996297067,existing,100.0,,32,35,10,
2026-09-25T20:09:15+00:00,731,6776c835f,existing,100.0,,31,95,15,
2026-09-25T20:09:15+00:00,731,8065c7f77,existing,100.0,,27,70,20,
2026-09-25T20:09:15+00:00,731,e95647f95,existing,100.0,,31,15,9,
2026-09-25T20:09:15+00:00,731,c66e6fbb0,existing,100.0,,29,88,18,
2026-09-25T20:09:15+00:00,731,48716995f,existing,100.0,,31,10,31,
2026-09-25T20:09:15+00:00,731,35581475d,existing,100.0,,25,89,9,
2026-09-25T20:09:15+00:00,731,4060cfaed,existing,100.0,,26,71,23,
2026-09-25T20:09:15+00:00,731,6651e0a7b,existing,100.0,,29,82,3,
2026-09-25T20:09:15+00:00,731,0452f2f93,existing,101.7,,28,23,13,
2026-09-25T20:09:15+00:00,731,f758360f7,existing,102.0,,26,45,27,
2026-09-25T20:09:15+00:00,731,5c70e10e2,existing,104.0,,30,90,21,
2026-09-25T20:09:15+00:00,731,2f6508ba6,existing,105.0,,26,51,2,
2026-09-25T20:09:15+00:00,731,39749cbff,existing,105.0,,31,86,18,
2026-09-25T20:09:15+00:00,731,1b6715bfa,existing,105.0,,30,36,6,
2026-09-25T20:09:15+00:00,731,3d538b224,existing,108.0,,30,55,21,
2026-09-25T20:09:15+00:00,731,5353ab8d6,existing,108.0,,30,50,14,
2026-09-25T20:09:15+00:00,731,8f7369486,existing,109.0,,32,86,10,
2026-09-25T20:09:15+00:00,731,cc7d1d51b,existing,110.0,,27,95,13,
2026-09-25T20:09:15+00:00,731,c35aa5510,existing,110.0,,28,60,16,
2026-09-25T20:09:15+00:00,731,f67200831,existing,110.0,,28,82,4,
2026-09-25T20:09:15+00:00,731,e16edc0d1,existing,110.0,,33,11,9,
2026-09-25T20:09:15+00:00,731,a261a12d4,existing,113.0,,26,53,8,
2026-09-25T20:09:15+00:00,731,706e08708,existing,113.0,,28,83,34,
2026-09-25T20:09:15+00:00,731,657116186,existing,113.0,,29,49,7,
2026-09-25T20:09:15+00:00,731,a1536d6b1,existing,113.25,,29,50,20,
2026-09-25T20:09:15+00:00,731,076b46c77,existing,115.0,,34,50,28,
2026-09-25T20:09:15+00:00,731,fb6ec9f0a,existing,115.0,,31,35,21,
2026-09-25T20:09:15+00:00,731,a76ea39a3,existing,115.0,,28,37,1,
2026-09-25T20:09:15+00:00,731,385558fc2,existing,115.0,,25,2,3,
2026-09-25T20:09:15+00:00,731,d0537d1fd,existing,118.5,,29,94,22,
2026-09-25T20:09:15+00:00,731,f151c5b70,existing,119.54,,26,64,26,
2026-09-25T20:09:15+00:00,731,73519c795,existing,119.55,,29,45,26,
2026-09-25T20:09:15+00:00,731,7c548624c,existing,120.0,,29,54,2,
2026-09-25T20:09:15+00:00,731,135bbe678,existing,120.0,,28,51,16,
2026-09-25T20:09:15+00:00,731,d96671105,existing,120.0,,28,91,1,
2026-09-25T20:09:15+00:00,731,9671ead29,existing,120.0,,25,12,7,
2026-09-25T20:09:15+00:00,731,b571fb503,existing,120.0,,28,48,24,
2026-09-25T20:09:15+00:00,731,a07ca11b6,existing,125.0,,26,A,17,
2026-09-25T20:09:15+00:00,731,c36322409,existing,125.0,,30,85,37,
2026-09-25T20:09:15+00:00,731,875a878e4,existing,130.0,,27,83,2,
2026-09-25T20:09:15+00:00,731,8e6168aa2,existing,130.0,,31,35,22,
2026-09-25T20:09:15+00:00,731,046491fe9,existing,130.0,,29,85,32,
2026-09-25T20:09:15+00:00,731,d75139bcb,existing,139.4,,31,64,23,
2026-09-25T20:09:15+00:00,731,5c506929a,existing,139.5,,27,51,12,
2026-09-25T20:09:15+00:00,731,1d55dfbfe,existing,144.0,,32,66,15,
2026-09-25T20:09:15+00:00,731,be621f6ec,existing,150.0,,34,65,13,
2026-09-25T20:09:15+00:00,731,8a785a918,existing,150.0,,33,49,13,
2026-09-25T20:09:15+00:00,731,9f5091fa2,existing,150.0,,30,42,8,
2026-09-25T20:09:15+00:00,731,5c5dd07d7,existing,150.0,,26,4,29,
2026-09-25T20:09:15+00:00,731,93623bf74,existing,150.0,,33,67,6,
2026-09-25T20:09:15+00:00,731,8b713f8b4,existing,150.0,,26,21,8,
2026-09-25T20:09:15+00:00,731,a95349bfd,existing,150.0,,31,79,4,
2026-09-25T20:09:15+00:00,731,eb5ca39c4,existing,150.0,,26,71,22,
2026-09-25T20:09:15+00:00,731,3f63fbb6c,existing,150.0,,32,63,3,
2026-09-25T20:09:15+00:00,731,1f7cb2f73,existing,150.0,,25,71,12,
2026-09-25T20:09:15+00:00,731,2c6874456,existing,150.0,,26,55,8,
2026-09-25T20:09:15+00:00,731,4c7f20e65,existing,150.0,,27,50,20,
2026-09-25T20:09:15+00:00,731,7f5103d05,existing,150.0,,28,59,19,
2026-09-25T20:09:15+00:00,731,2f515baaf,existing,155.25,,28,59,16,
2026-09-25T20:09:15+00:00,731,67553df1e,existing,160.0,,28,76,35,
2026-09-25T20:09:15+00:00,731,925116fd0,existing,160.0,,31,9,34,
2026-09-25T20:09:15+00:00,731,b9521f1eb,existing,160.5,,30,49,24,
2026-09-25T20:09:15+00:00,731,1753a585a,existing,160.5,,30,60,3,
2026-09-25T20:09:15+00:00,731,c05270667,existing,160.5,,29,65,31,
2026-09-25T20:09:15+00:00,731,9153eccb5,existing,160.5,,28,38,19,
2026-09-25T20:09:15+00:00,731,1675957c0,existing,170.0,,30,48,1,
2026-09-25T20:09:15+00:00,731,a14f96ce6,existing,171.0,,30,80,8,
2026-09-25T20:09:15+00:00,731,154f9af0a,existing,171.0,,28,27,16,
2026-09-25T20:09:15+00:00,731,0f50d2d53,existing,178.35,,29,96,34,
2026-09-25T20:09:15+00:00,731,295714f92,existing,180.0,,26,91,2,
2026-09-25T20:09:15+00:00,731,ea58b5dab,existing,180.0,,29,90,30,
2026-09-25T20:09:15+00:00,731,0b7572870,existing,180.0,,30,92,3,
2026-09-25T20:09:15+00:00,731,2d7f0d170,existing,190.0,,30,65,19,
2026-09-25T20:09:15+00:00,731,3c50fad80,existing,197.25,,30,81,39,
2026-09-25T20:09:15+00:00,731,c76922c70,existing,199.0,,28,66,31,
2026-09-25T20:09:15+00:00,731,0a5de8e1b,existing,200.0,,26,62,10,
2026-09-25T20:09:15+00:00,731,f27c72059,existing,200.0,,26,89,16,
2026-09-25T20:09:15+00:00,731,94548d40b,existing,200.0,,25,81,6,
2026-09-25T20:09:15+00:00,731,9055380df,existing,223.0,,26,68,20,
2026-09-25T20:09:15+00:00,731,435219f39,existing,250.0,,31,93,22,
2026-09-25T20:09:15+00:00,731,3a4fca9fa,existing,300.0,,28,80,10,
2026-09-25T20:09:15+00:00,732,a283c6329,existing,69.99,,30,65,28,
2026-09-25T20:09:15+00:00,732,c2834967d,existing,70.0,,26,35,3,
2026-09-25T20:09:15+00:00,732,518361c78,existing,72.0,,30,60,17,
2026-09-25T20:09:15+00:00,732,f073f2a4d,existing,74.0,,32,65,11,
2026-09-25T20:09:15+00:00,732,a87692c88,existing,74.0,,31,84,30,
2026-09-25T20:09:15+00:00,732,e88275196,existing,74.99,,28,53,23,
2026-09-25T20:09:15+00:00,732,a582ea809,existing,75.0,,29,77,21,
2026-09-25T20:09:15+00:00,732,125f34778,existing,75.0,,31,94,10,
2026-09-25T20:09:15+00:00,732,8c7e73756,existing,75.0,,28,81,12,
2026-09-25T20:09:15+00:00,732,fe5234366,existing,75.0,,26,39,7,
2026-09-25T20:09:15+00:00,732,2e62618d3,existing,75.0,,26,17,27,
2026-09-25T20:09:15+00:00,732,65804da06,existing,75.0,,33,16,27,
2026-09-25T20:09:15+00:00,732,a46aa7e7e,existing,75.0,,25,50,1,
2026-09-25T20:09:15+00:00,732,0d7c365fc,existing,79.98,,25,94,8,
2026-09-25T20:09:15+00:00,732,5e7cc6aca,existing,79.99,,33,89,24,
2026-09-25T20:09:15+00:00,732,5f662d350,existing,80.0,,25,58,1,
2026-09-25T20:09:15+00:00,732,e37597819,existing,80.0,,30,84,9,
2026-09-25T20:09:15+00:00,732,96650fc44,existing,80.0,,32,52,18,
2026-09-25T20:09:15+00:00,732,83707e467,existing,80.0,,30,76,10,
2026-09-25T20:09:15+00:00,732,5f7d70fc5,existing,80.0,,31,63,7,
2026-09-25T20:09:15+00:00,732,f47f3fd34,existing,80.0,,30,55,4,
2026-09-25T20:09:15+00:00,732,b380b206b,existing,80.0,,34,90,15,
2026-09-25T20:09:15+00:00,732,c47c334d6,existing,80.0,,31,90,18,
2026-09-25T20:09:15+00:00,732,bc6a9cbe0,existing,80.0,,31,85,38,
2026-09-25T20:09:15+00:00,732,0d74012df,existing,80.0,,30,62,6,
2026-09-25T20:09:15+00:00,732,1e80d4ce5,existing,80.0,,28,18,15,
2026-09-25T20:09:15+00:00,732,e683e109c,existing,80.0,,28,66,22,
2026-09-25T20:09:15+00:00,732,497c19b43,existing,82.5,,27,95,24,
2026-09-25T20:09:15+00:00,732,ae7db9a15,existing,82.99,,30,80,10,
2026-09-25T20:09:15+00:00,732,317e0b1d3,existing,84.4,,27,95,2,
2026-09-25T20:09:15+00:00,732,0a7f42da6,existing,84.99,,32,75,8,
2026-09-25T20:09:15+00:00,732,356f61c8b,existing,85.0,,25,69,6,
2026-09-25T20:09:15+00:00,732,dc7bcf2a6,existing,85.0,,29,63,23,
2026-09-25T20:09:15+00:00,732,3375e78c5,existing,85.5,,30,59,30,
2026-09-25T20:09:15+00:00,732,dd7ae408d,existing,89.0,,31,13,3,
2026-09-25T20:09:15+00:00,732,6780701f2,existing,89.75,,34,92,25,
2026-09-25T20:09:15+00:00,732,fc76fea7e,existing,89.98,,33,29,4,
2026-09-25T20:09:15+00:00,732,467ccceaf,existing,89.99,,29,35,12,
2026-09-25T20:09:15+00:00,732,246acd82e,existing,89.99,,26,86,9,
2026-09-25T20:09:15+00:00,732,417ba2b59,existing,90.0,,33,8,1,
2026-09-25T20:09:15+00:00,732,1b6fd0227,existing,90.0,,27,22,10,
2026-09-25T20:09:15+00:00,732,9970b91da,existing,90.0,,31,28,17,
2026-09-25T20:09:15+00:00,732,518022314,existing,90.0,,31,85,34,
2026-09-25T20:09:15+00:00,732,e97b9c329,existing,90.0,,29,93,21,
2026-09-25T20:09:15+00:00,732,5778fab57,existing,90.0,,29,89,22,
2026-09-25T20:09:15+00:00,732,f87d060d3,existing,90.0,,28,17,11,
2026-09-25T20:09:15+00:00,732,cd67a4ace,existing,90.0,,33,49,17,
2026-09-25T20:09:15+00:00,732,436a7513d,existing,90.0,,28,47,24,
2026-09-25T20:09:15+00:00,732,a982077cb,existing,90.0,,31,51,12,
2026-09-25T20:09:15+00:00,732,da808bfb7,existing,90.0,,29,54,5,
2026-09-25T20:09:15+00:00,732,528131171,existing,90.05,,34,89,24,
2026-09-25T20:09:15+00:00,732,0771dc8de,existing,91.0,,29,66,12,
2026-09-25T20:09:15+00:00,732,e98038df8,existing,91.0,,34,82,12,
2026-09-25T20:09:15+00:00,732,40822651e,existing,91.0,,28,81,29,
2026-09-25T20:09:15+00:00,732,bd827728d,existing,92.49,,31,80,32,
2026-09-25T20:09:15+00:00,732,a27f9a3b9,existing,94.3,,31,89,7,
2026-09-25T20:09:15+00:00,732,757bd9bfd,existing,94.55,,26,73,7,
2026-09-25T20:09:15+00:00,732,40763ff4f,existing,95.0,,31,82,3,
2026-09-25T20:09:15+00:00,732,837ecf16a,existing,95.0,,28,85,40,
2026-09-25T20:09:15+00:00,732,a078d0183,existing,95.0,,30,64,19,
2026-09-25T20:09:15+00:00,732,9479228fb,existing,95.0,,27,95,8,
2026-09-25T20:09:15+00:00,732,f17fa9fa7,existing,99.0,,27,33,20,
2026-09-25T20:09:15+00:00,732,9b78b66f3,existing,99.4,,33,39,4,
2026-09-25T20:09:15+00:00,732,297bf7711,existing,99.99,,26,27,9,
2026-09-25T20:09:15+00:00,732,267c31183,existing,100.0,,28,77,29,
2026-09-25T20:09:15+00:00,732,e47d217f4,existing,100.0,,34,86,23,
2026-09-25T20:09:15+00:00,732,3f7d318b6,existing,100.0,,27,83,9,
2026-09-25T20:09:15+00:00,732,3b7d69d1b,existing,100.0,,29,46,24,
2026-09-25T20:09:15+00:00,732,207b3f6cf,existing,100.0,,31,57,9,
2026-09-25T20:09:15+00:00,732,c16630445,existing,100.0,,30,43,15,
2026-09-25T20:09:15+00:00,732,5f53c97f9,existing,100.0,,26,73,22,
2026-09-25T20:09:15+00:00,732,cc7efea0b,existing,100.0,,34,52,25,
2026-09-25T20:09:15+00:00,732,5b580c1b7,existing,100.0,,33,30,1,
2026-09-25T20:09:15+00:00,732,9a6abf3e4,existing,100.0,,30,91,1,
2026-09-25T20:09:15+00:00,732,e352d566c,existing,100.0,,30,64,24,
2026-09-25T20:09:15+00:00,732,eb7f23fc7,existing,100.0,,30,83,5,
2026-09-25T20:09:15+00:00,732,067555ba0,existing,100.0,,29,78,22,
2026-09-25T20:09:15+00:00,732,a55b1b7cd,existing,100.0,,26,53,15,
2026-09-25T20:09:15+00:00,732,f07d998ce,existing,100.0,,26,86,15,
2026-09-25T20:09:15+00:00,732,1983dad3a,existing,100.0,,25,45,8,
2026-09-25T20:09:15+00:00,732,ae62ec8ed,existing,101.0,,33,79,20,
2026-09-25T20:09:15+00:00,732,267bc1a76,existing,102.0,,31,20,42,
2026-09-25T20:09:15+00:00,732,997baa41c,existing,105.0,,33,33,15,
2026-09-25T20:09:15+00:00,732,d475fec5b,existing,105.0,,32,33,18,
2026-09-25T20:09:15+00:00,732,0358843c2,existing,105.0,,33,14,11,
2026-09-25T20:09:15+00:00,732,117fc1c50,existing,110.0,,28,86,42,
2026-09-25T20:09:15+00:00,732,2b7843c38,existing,110.0,,28,76,12,
2026-09-25T20:09:15+00:00,732,d073961f5,existing,110.0,,32,51,9,
2026-09-25T20:09:15+00:00,732,ab57af431,existing,110.0,,25,90,2,
2026-09-25T20:09:15+00:00,732,2f7c84e2b,existing,110.0,,28,78,30,
2026-09-25T20:09:15+00:00,732,655376d14,existing,110.0,,34,50,14,
2026-09-25T20:09:15+00:00,732,b181b0e61,existing,110.0,,31,65,15,
2026-09-25T20:09:15+00:00,732,7d8259b8b,existing,110.0,,25,57,7,
2026-09-25T20:09:15+00:00,732,4776358f9,existing,112.0,,30,40,11,
2026-09-25T20:09:15+00:00,732,e07ba8250,existing,113.0,,27,90,2,
2026-09-25T20:09:15+00:00,732,2d81549da,existing,113.0,,30,58,16,
2026-09-25T20:09:15+00:00,732,59762b3bc,existing,113.0,,28,95,32,
2026-09-25T20:09:15+00:00,732,68559011b,existing,113.0,,28,82,4,
2026-09-25T20:09:15+00:00,732,726ea49e2,existing,113.0,,28,37,1,
2026-09-25T20:09:15+00:00,732,72554cbaa,existing,115.0,,31,4,14,
2026-09-25T20:09:15+00:00,732,6770d7c25,existing,115.0,,25,81,9,
2026-09-25T20:09:15+00:00,732,527561ecb,existing,115.0,,27,63,9,
2026-09-25T20:09:15+00:00,732,dc76bcc9b,existing,115.0,,33,42,2,
2026-09-25T20:09:15+00:00,732,3374a1d45,existing,115.0,,26,66,2,
2026-09-25T20:09:15+00:00,732,576716bfc,existing,115.0,,28,9,12,
2026-09-25T20:09:15+00:00,732,b87e3058e,existing,115.0,,26,55,8,
2026-09-25T20:09:15+00:00,732,da504229b,existing,115.0,,26,33,22,
2026-09-25T20:09:15+00:00,732,5c6573002,existing,115.9,,28,95,31,
2026-09-25T20:09:15+00:00,732,8a745b81f,existing,115.98,,32,80,14,
2026-09-25T20:09:15+00:00,732,715c21dbe,existing,116.0,,27,79,21,
2026-09-25T20:09:15+00:00,732,6155d088d,existing,118.0,,27,80,2,
2026-09-25T20:09:15+00:00,732,f1762e5e2,existing,118.5,,26,13,18,
2026-09-25T20:09:15+00:00,732,0c6fead9b,existing,119.96,,30,52,3,
2026-09-25T20:09:15+00:00,732,105beeab1,existing,119.99,,27,70,7,
2026-09-25T20:09:15+00:00,732,105e80fee,existing,119.99,,33,12,16,
2026-09-25T20:09:15+00:00,732,d57f8b82d,existing,120.0,,33,83,28,
2026-09-25T20:09:15+00:00,732,ee66d6504,existing,120.0,,32,65,27,
2026-09-25T20:09:15+00:00,732,9d7c386d7,existing,120.0,,25,64,11,
2026-09-25T20:09:15+00:00,732,dc7b82815,existing,120.0,,34,90,20,
2026-09-25T20:09:15+00:00,732,d169d8290,existing,120.0,,34,65,22,
2026-09-25T20:09:15+00:00,732,547e78a79,existing,120.0,,26,86,16,
2026-09-25T20:09:15+00:00,732,d977184e1,existing,120.0,,30,59,26,
2026-09-25T20:09:15+00:00,732,a87023d7c,existing,120.0,,28,80,11,
2026-09-25T20:09:15+00:00,732,207edd8ad,existing,120.0,,33,52,18,
2026-09-25T20:09:15+00:00,732,cb732573c,existing,120.0,,26,39,21,
2026-09-25T20:09:15+00:00,732,9a6124b92,existing,120.0,,31,66,27,
2026-09-25T20:09:15+00:00,732,ff523b8db,existing,120.0,,31,80,28,
2026-09-25T20:09:15+00:00,732,bb634d968,existing,120.0,,29,45,15,
2026-09-25T20:09:15+00:00,732,c07a249b5,existing,120.0,,28,79,39,
2026-09-25T20:09:15+00:00,732,c36f96117,existing,120.0,,25,69,8,
2026-09-25T20:09:15+00:00,732,447bd2400,existing,120.0,,28,86,38,
2026-09-25T20:09:15+00:00,732,1e68bd058,existing,120.0,,26,84,14,
2026-09-25T20:09:15+00:00,732,f57e443f7,existing,120.0,,34,61,13,
2026-09-25T20:09:15+00:00,732,b47f52c93,existing,120.0,,27,39,15,
2026-09-25T20:09:15+00:00,732,0f6761a4a,existing,120.0,,32,45,15,
2026-09-25T20:09:15+00:00,732,3b508500b,existing,120.0,,31,39,13,
2026-09-25T20:09:15+00:00,732,b96eee11b,existing,120.0,,29,33,1,
2026-09-25T20:09:15+00:00,732,7d7eb20e7,existing,121.0,,31,66,33,
2026-09-25T20:09:15+00:00,732,c16639828,existing,124.0,,28,80,22,
2026-09-25T20:09:15+00:00,732,d0508fd5d,existing,124.0,,31,45,6,
2026-09-25T20:09:15+00:00,732,d060f6f90,existing,124.0,,29,46,23,
2026-09-25T20:09:15+00:00,732,3f5222ee1,existing,125.0,,33,37,12,
2026-09-25T20:09:15+00:00,732,157884d56,existing,125.0,,27,90,16,
2026-09-25T20:09:15+00:00,732,b76f847e3,existing,125.0,,29,91,38,
2026-09-25T20:09:15+00:00,732,1f739a2d1,existing,125.0,,29,81,18,
2026-09-25T20:09:15+00:00,732,ad6e339dd,existing,125.0,,26,44,17,
2026-09-25T20:09:15+00:00,732,3474639cc,existing,125.0,,31,84,14,
2026-09-25T20:09:15+00:00,732,ab77d8bc4,existing,125.0,,26,68,3,
2026-09-25T20:09:15+00:00,732,426f9b4ba,existing,125.0,,31,86,11,
2026-09-25T20:09:15+00:00,732,a8634e978,existing,125.0,,30,43,9,
2026-09-25T20:09:15+00:00,732,1773cea85,existing,125.99,,34,92,23,
2026-09-25T20:09:15+00:00,732,355ac5c99,existing,126.99,,32,81,14,
2026-09-25T20:09:15+00:00,732,7174c56ca,existing,127.0,,26,27,19,
2026-09-25T20:09:15+00:00,732,3d703730e,existing,128.0,,30,51,10,
2026-09-25T20:09:15+00:00,732,397bb191b,existing,128.87,,28,95,27,
2026-09-25T20:09:15+00:00,732,d6750ece2,existing,129.0,,26,85,16,
2026-09-25T20:09:15+00:00,732,fe7644191,existing,129.0,,28,43,24,
2026-09-25T20:09:15+00:00,732,5451c0f92,existing,129.0,,28,59,17,
2026-09-25T20:09:15+00:00,732,3b6f1d702,existing,129.99,,31,83,15,
2026-09-25T20:09:15+00:00,732,c1652de16,existing,130.0,,26,50,24,
2026-09-25T20:09:15+00:00,732,8051ceb76,existing,130.0,,32,63,4,
2026-09-25T20:09:15+00:00,732,496ede00d,existing,130.0,,29,91,20,
2026-09-25T20:09:15+00:00,732,587c27886,existing,130.0,,27,87,13,
2026-09-25T20:09:15+00:00,732,e96958c66,existing,130.0,,29,94,32,
2026-09-25T20:09:15+00:00,732,2069b1ada,existing,130.0,,31,80,1,
2026-09-25T20:09:15+00:00,732,e86285ac5,existing,130.0,,32,95,13,
2026-09-25T20:09:15+00:00,732,ec638de5e,existing,130.0,,33,30,4,
2026-09-25T20:09:15+00:00,732,566217139,existing,130.0,,31,9,2,
2026-09-25T20:09:15+00:00,732,5e7c751c6,existing,130.0,,26,90,3,
2026-09-25T20:09:15+00:00,732,174f99e34,existing,130.0,,32,95,30,
2026-09-25T20:09:15+00:00,732,077beccbb,existing,130.0,,31,80,9,
2026-09-25T20:09:15+00:00,732,6672332bc,existing,130.0,,26,63,23,
2026-09-25T20:09:15+00:00,732,737c04b66,existing,130.0,,28,19,15,
2026-09-25T20:09:15+00:00,732,b55d9d594,existing,130.0,,34,50,19,
2026-09-25T20:09:15+00:00,732,d652d76a0,existing,130.0,,26,70,23,
2026-09-25T20:09:15+00:00,732,216093ab4,existing,130.0,,32,29,7,
2026-09-25T20:09:15+00:00,732,4962f5f13,existing,130.0,,33,53,24,
2026-09-25T20:09:15+00:00,732,487394163,existing,130.0,,28,17,13,
2026-09-25T20:09:15+00:00,732,4f6ba7fcc,existing,130.0,,29,40,21,
2026-09-25T20:09:15+00:00,732,935523440,existing,130.0,,34,74,24,
2026-09-25T20:09:15+00:00,732,3c811d385,existing,130.0,,28,43,22,
2026-09-25T20:09:15+00:00,732,3154dc2d3,existing,131.0,,26,45,28,
